City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
486,Cartagena,CO,2020-08-27 18:22:24,10.4,-75.51,304.15,74,40,2.6,scattered clouds,0.0,0
487,Zaraysk,RU,2020-08-27 18:22:25,54.77,38.88,288.71,62,76,3.63,light rain,0.68,0
488,Warmbad,NA,2020-08-27 18:22:26,-28.45,18.73,284.53,63,0,6.22,clear sky,0.0,0
489,Chudovo,RU,2020-08-27 18:22:26,59.12,31.68,286.01,97,100,2.88,light rain,0.18,0
490,Wairoa,NZ,2020-08-27 18:22:27,-39.03,177.37,277.04,94,24,1.79,few clouds,0.0,0
491,Morros,BR,2020-08-27 18:22:28,-9.45,-46.3,309.99,15,2,2.99,clear sky,0.0,0
492,Kachiry,KZ,2020-08-27 18:22:29,53.07,76.1,287.49,89,23,5.93,few clouds,0.0,0
493,Kruisfontein,ZA,2020-08-27 18:22:29,-34.0,24.73,285.93,77,0,0.45,clear sky,0.0,0
494,Kaka,TM,2020-08-27 18:22:30,37.35,59.61,294.45,27,0,1.11,clear sky,0.0,0
495,Zhigansk,RU,2020-08-27 18:22:31,66.77,123.37,280.95,58,32,2.89,scattered clouds,0.0,0
496,Tessalit,ML,2020-08-27 18:22:31,20.2,1.01,312.57,11,2,2.76,clear sky,0.0,0
497,Vila Velha,BR,2020-08-27 18:22:32,-20.33,-40.29,297.15,73,75,6.2,broken clouds,0.0,0
498,Soria,ES,2020-08-27 18:22:33,41.67,-2.67,300.93,39,0,2.68,clear sky,0.0,0
499,Ryotsu,JP,2020-08-27 18:22:34,38.08,138.43,298.15,88,30,1.0,scattered clouds,0.0,0
500,Luderitz,NA,2020-08-27 18:22:35,-26.65,15.16,287.03,74,0,9.69,clear sky,0.0,0
501,Nurota,UZ,2020-08-27 18:22:37,40.56,65.69,295.15,49,0,4.1,clear sky,0.0,0
502,Esperance,AU,2020-08-27 18:22:37,-33.87,121.9,285.15,81,0,7.2,clear sky,0.0,0
503,Sarahan,IN,2020-08-27 18:22:38,31.52,77.8,289.58,74,27,0.33,scattered clouds,0.0,0
504,Penzance,GB,2020-08-27 18:22:39,50.12,-5.54,289.82,87,40,6.7,scattered clouds,0.0,0
505,Nishihara,JP,2020-08-27 18:22:39,26.18,127.76,300.15,88,75,3.6,broken clouds,0.0,0
506,Santiago De Cuba,CU,2020-08-27 18:22:40,20.02,-75.82,304.15,70,40,4.1,scattered clouds,0.0,0
507,Broome,US,2020-08-27 18:22:41,42.25,-75.83,303.15,58,75,8.2,broken clouds,0.0,0
508,Sabha,LY,2020-08-27 18:22:42,27.04,14.43,305.84,17,0,3.73,clear sky,0.0,0
509,Abalak,RU,2020-08-27 18:22:42,58.13,68.59,285.78,94,88,1.68,overcast clouds,0.0,0
510,Antofagasta,CL,2020-08-27 18:20:31,-23.65,-70.4,289.15,67,20,7.2,few clouds,0.0,0
511,Bacolod,PH,2020-08-27 18:21:12,10.67,122.95,299.32,81,100,2.46,light rain,0.22,0
512,Novochernorechenskiy,RU,2020-08-27 18:22:44,56.27,91.08,284.36,95,74,1.66,broken clouds,0.0,0
513,Semey,KZ,2020-08-27 18:22:46,50.41,80.23,290.61,69,55,3.72,broken clouds,0.0,0
514,Sao Francisco,BR,2020-08-27 18:22:47,-15.95,-44.86,306.89,15,0,2.43,clear sky,0.0,0
515,Goderich,CA,2020-08-27 18:22:48,43.75,-81.72,299.82,82,74,5.9,light rain,0.34,0
516,Bamenda,CM,2020-08-27 18:22:48,5.95,10.16,292.11,91,100,1.32,moderate rain,1.21,0
517,Jalu,LY,2020-08-27 18:22:49,29.03,21.55,303.0,28,0,2.72,clear sky,0.0,0
518,Thunder Bay,CA,2020-08-27 18:22:49,48.4,-89.32,297.15,47,20,3.6,few clouds,0.0,0
519,Mlonggo,ID,2020-08-27 18:22:50,-6.53,110.7,297.51,81,69,1.93,broken clouds,0.0,0
520,Atambua,ID,2020-08-27 18:22:51,-9.11,124.89,293.55,73,44,1.4,scattered clouds,0.0,0
521,Miramar,US,2020-08-27 18:22:51,25.99,-80.23,307.59,63,20,4.6,few clouds,0.0,0
522,Asau,RO,2020-08-27 18:22:52,46.43,26.4,293.15,64,7,2.1,clear sky,0.0,0
523,Valdivia,CL,2020-08-27 18:22:53,-39.81,-73.25,283.15,87,90,2.1,overcast clouds,0.0,0
524,Namwala,ZM,2020-08-27 18:22:53,-15.75,26.44,296.08,30,43,0.29,scattered clouds,0.0,0
525,Coahuayana,MX,2020-08-27 18:22:54,18.73,-103.68,294.15,88,90,1.43,mist,0.0,0
526,Seia,PT,2020-08-27 18:22:55,40.42,-7.71,299.26,63,0,3.58,clear sky,0.0,0
527,Graciano Sanchez,MX,2020-08-27 18:22:55,23.92,-99.28,306.15,49,20,6.2,few clouds,0.0,0
528,Zeya,RU,2020-08-27 18:22:56,53.75,127.27,281.78,91,55,2.54,broken clouds,0.0,0
529,Glasgow,GB,2020-08-27 18:22:45,55.87,-4.26,286.48,93,100,2.1,light rain,0.0,0
530,Coro,VE,2020-08-27 18:22:57,11.4,-69.67,305.4,54,3,8.34,clear sky,0.0,0
531,Nhulunbuy,AU,2020-08-27 18:22:58,-12.23,136.77,296.15,69,0,4.6,clear sky,0.0,0
532,Dondo,MZ,2020-08-27 18:22:58,-19.61,34.74,295.15,94,40,3.6,scattered clouds,0.0,0
533,Sterling,US,2020-08-27 18:22:59,39.01,-77.43,307.04,52,20,5.1,few clouds,0.0,0
534,Pandi,PH,2020-08-27 18:23:00,14.89,120.86,302.04,83,75,2.1,broken clouds,0.0,0
535,Skowhegan,US,2020-08-27 18:23:01,44.77,-69.72,293.15,51,91,1.34,overcast clouds,0.0,0
536,Ahuimanu,US,2020-08-27 18:23:01,21.44,-157.84,301.15,61,20,3.6,few clouds,0.0,0
537,Raga,SS,2020-08-27 18:23:02,8.46,25.68,296.22,88,60,0.93,light rain,0.83,0
538,Clyde River,CA,2020-08-27 18:23:03,70.47,-68.59,286.15,47,20,3.6,few clouds,0.0,0
539,Tautira,PF,2020-08-27 18:23:03,-17.73,-149.15,298.15,78,20,0.5,few clouds,0.0,0
540,Tzintzuntzan,MX,2020-08-27 18:23:04,19.62,-101.58,292.59,79,87,2.24,light rain,0.44,0
541,Ashington,GB,2020-08-27 18:21:46,50.93,-0.39,290.93,93,75,10.8,light rain,0.25,0
542,Lobito,AO,2020-08-27 18:23:05,-12.35,13.55,293.63,84,80,2.94,broken clouds,0.0,0
543,Wajima,JP,2020-08-27 18:23:07,37.4,136.9,300.64,79,0,1.09,clear sky,0.0,0
544,Sur,OM,2020-08-27 18:23:07,22.57,59.53,302.22,70,72,6.01,broken clouds,0.0,0
545,Dobric,RS,2020-08-27 18:23:08,44.7,19.58,297.59,67,67,0.89,broken clouds,0.0,0
546,Ulladulla,AU,2020-08-27 18:23:09,-35.35,150.47,283.15,87,40,3.1,scattered clouds,0.0,0
547,Grand Island,US,2020-08-27 18:23:09,40.92,-98.34,306.15,41,1,6.2,clear sky,0.0,0
548,Myrtle Beach,US,2020-08-27 18:23:10,33.69,-78.89,308.15,59,20,3.6,few clouds,0.0,0
549,Sarangani,PH,2020-08-27 18:23:11,5.4,125.46,301.55,73,97,2.48,overcast clouds,0.0,0
550,Tuatapere,NZ,2020-08-27 18:23:12,-46.13,167.68,277.58,87,72,3.15,broken clouds,0.0,0
551,Humaita,BR,2020-08-27 18:23:13,-7.51,-63.02,309.92,30,78,1.25,broken clouds,0.0,0
552,Senj,HR,2020-08-27 18:23:13,44.99,14.91,299.15,61,35,0.5,scattered clouds,0.0,0
553,Ngunguru,NZ,2020-08-27 18:23:14,-35.62,174.5,278.71,3,13,1.34,few clouds,0.0,0
